,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,URL,Title,Content Guidance,Suggested Title,State,Assignment,Jira Epic ,Notes
686,686,686,686,686,https://www.mdwfp.com/wildlife-hunting/waterfowl-program/habitat-management/,MDWFP - Habitat Management,,Waterfowl Habitat Management,,,,
687,687,687,687,687,https://www.mdwfp.com/wildlife-hunting/waterfowl-program/habitat-management/mississippi-s-resident-canada-geese-a-blessing-and-a-curse/,MDWFP - Mississippi’s Resident Canada Geese: A Blessing and a Curse,,Mississippi’s Resident Canada Geese: A Blessing and a Curse?,,,,
688,688,688,688,688,https://www.mdwfp.com/wildlife-hunting/waterfowl-program/habitat-management/saving-rice-for-ducks-dollars-for-farmers/,MDWFP - Saving Rice for Ducks & Dollars for Farmers,,,,,,
689,689,689,689,689,https://www.mdwfp.com/wildlife-hunting/waterfowl-program/habitat-management/researchers-examine-waterfowl-foods-in-delta/,MDWFP - Researchers Examine Waterfowl Foods in Delta,,,,,,
690,690,690,690,690,https://www.mdwfp.com/wildlife-hunting/waterfowl-program/youth-waterfowl-camp/,MDWFP - Youth Waterfowl Camp,,2024 Youth Waterfowl Hunting and Education Camp,,,,
691,691,691,691,691,https://www.mdwfp.com/wildlife-hunting/waterfowl-program/aerial-survey-reports/,MDWFP - Aerial Survey Reports,,,,,,
692,692,692,692,692,https://www.mdwfp.com/wildlife-hunting/waterfowl-program/hunting-information/,MDWFP - Hunting Information,,Waterfowl Hunting Information,,,,
693,693,693,693,693,https://www.mdwfp.com/wildlife-hunting/waterfowl-program/wma-hunt-unit-maps.aspx,MDWFP - WMA Hunt Unit Maps,,Wildlife Management Area Hunt Unit Maps ,,,,
694,694,694,694,694,https://www.mdwfp.com/wildlife-hunting/game-check/,MDWFP - Game Check,,,,,,
695,695,695,695,695,https://www.mdwfp.com/wildlife-hunting/game-check/wild-turkey-turkey-game-check/,MDWFP - Wild Turkey Turkey Game Check,,,,,,
696,696,696,696,696,https://www.mdwfp.com/wildlife-hunting/game-check/deer-game-check/,MDWFP - Deer Game Check,,White-Tailed Deer Game Check,,,,
697,697,697,697,697,https://www.mdwfp.com/wildlife-hunting/game-check/conservation-benefits/,MDWFP - Conservation Benefits,,,,,,
698,698,698,698,698,https://www.mdwfp.com/wildlife-hunting/game-check/deer-game-check-instructions/,MDWFP - Deer Game Check Instructions,,Game Check Instructions,,,,
699,699,699,699,699,https://www.mdwfp.com/wildlife-hunting/game-check/deer-conservation-benefits/,MDWFP - Deer Conservation Benefits,,,,,,
700,700,700,700,700,https://www.mdwfp.com/wildlife-hunting/game-check/additional-information/,MDWFP - Additional Information,,,,,,
701,701,701,701,701,https://www.mdwfp.com/wildlife-hunting/game-check/report-your-harvest/,MDWFP - Report Your Harvest,,Report Your Harvest,,,,
702,702,702,702,702,https://www.mdwfp.com/wildlife-hunting/game-check/game-check-instructions/,MDWFP - Game Check Instructions,,How to Report Your Havest,,,,
703,703,703,703,703,https://www.mdwfp.com/wildlife-hunting/wildlife-research/,MDWFP - Wildlife Research,,Wildlife Research Program,,,,
704,704,704,704,704,https://www.mdwfp.com/wildlife-hunting/wildlife-research/wildlife-habitat-research/,MDWFP - Wildlife Habitat Research,,,,,,
705,705,705,705,705,https://www.mdwfp.com/wildlife-hunting/wildlife-research/wildlife-habitat-research/intensive-pine-plantation-management-effects-on-wintering-and-breeding-avian-communities-and-small-mammal-communities-of-the-lower-coastal-plain/,MDWFP - Intensive Pine Plantation Management Effects on Wintering and Breeding Avian Communities and Small Mammal Communities of the Lower Coastal Plain,,,,,,
706,706,706,706,706,https://www.mdwfp.com/wildlife-hunting/wildlife-research/wildlife-habitat-research/impacts-of-white-tailed-deer-exclusion-on-forest-community-structure-and-biodiversity-in-mississippi/,MDWFP - Impacts of White-tailed Deer Exclusion on Forest Community Structure and Biodiversity in Mississippi,,,,,,
707,707,707,707,707,https://www.mdwfp.com/wildlife-hunting/wildlife-research/wildlife-habitat-research/effects-of-intensive-pine-plantation-management-on-vegetation-communities/,MDWFP - Effects of Intensive Pine Plantation Management on Vegetation Communities,,Effects of Intensive Pine Plantation Management on Vegetation Communities in the Mississippi Lower Coastal Plain,,,,
708,708,708,708,708,https://www.mdwfp.com/wildlife-hunting/wildlife-research/wild-turkey-research.aspx,MDWFP - Wild Turkey Research,,,,,,
709,709,709,709,709,https://www.mdwfp.com/wildlife-hunting/wildlife-research/black-bear-research/,MDWFP - Black Bear Research,,,,,,
710,710,710,710,710,https://www.mdwfp.com/wildlife-hunting/wildlife-research/black-bear-research/multi-scale-den-site-selection-by-black-bears-in-mississippi/,MDWFP - Multi-Scale Den-Site Selection by Black Bears in Mississippi,,,,,,
711,711,711,711,711,https://www.mdwfp.com/wildlife-hunting/wildlife-research/black-bear-research/colonization-of-black-bears-in-mississippi/,MDWFP - Colonization of Black Bears in Mississippi,,,,,,
712,712,712,712,712,https://www.mdwfp.com/wildlife-hunting/wildlife-research/white-tailed-deer-research.aspx,MDWFP - White-Tailed Deer Research,,,,,,
713,713,713,713,713,https://www.mdwfp.com/wildlife-hunting/wildlife-research/waterfowl-research/,MDWFP - Waterfowl Research,,,,,,
714,714,714,714,714,https://www.mdwfp.com/wildlife-hunting/wildlife-research/waterfowl-research/evaluation-of-waterfowl-hunt-management-and-sanctuaries-on-mississippi-wildlife-management-areas/,MDWFP - Evaluation of Waterfowl Hunt Management and Sanctuaries on Mississippi Wildlife Management Areas,,,,,,
715,715,715,715,715,https://www.mdwfp.com/wildlife-hunting/wildlife-research/waterfowl-research/winter-food-dynamics-and-waterfowl-use-in-managed-moist-soil-wetlands-in-the-mississippi-alluvial-valley.aspx,MDWFP - Winter Food Dynamics and Waterfowl Use in Managed Moist-soil Wetlands in the Mississippi Alluvial Valley,,,,,,
716,716,716,716,716,https://www.mdwfp.com/wildlife-hunting/wildlife-research/waterfowl-research/design-evaluation-and-applications-of-an-aerial-survey-to-estimate-abundance-of-wintering-waterfowl-in-mississippi/,"MDWFP - Design, Evaluation, and Applications of an Aerial Survey to Estimate Abundance of Wintering Waterfowl in Mississippi",,,,,,
717,717,717,717,717,https://www.mdwfp.com/wildlife-hunting/wildlife-research/waterfowl-research/conservation-of-waste-rice-and-estimates-of-moist-soil-seed-abundance-for-wintering-waterfowl-in-the-mississippi-alluvial-valley-2003-2006/,"MDWFP - Conservation of Waste Rice and Estimates of Moist-soil Seed Abundance for Wintering Waterfowl in the Mississippi Alluvial Valley (2003, 2006)",,Conservation of Waste Rice and Estimates of Moist-soil Seed Abundance for Wintering Waterfowl in the Mississippi Alluvial Valley,,,,
718,718,718,718,718,https://www.mdwfp.com/wildlife-hunting/wildlife-research/waterfowl-research/winter-abundance-of-waterfowl-and-waste-rice-in-managed-arkansas-rice-fields/,MDWFP - Winter Abundance of Waterfowl and Waste Rice in Managed Arkansas Rice Fields,,,,,,
719,719,719,719,719,https://www.mdwfp.com/wildlife-hunting/wildlife-research/wild-turkey-research/analysis-of-long-term-wild-turkey-data-sets/,MDWFP - Analysis of Long Term Wild Turkey Data Sets,,Analysis of Long-Term Wild Turkey Data Sets and Development of a Statewide Gobbling Call Count Protocol,,,,
720,720,720,720,720,https://www.mdwfp.com/wildlife-hunting/wildlife-research/wild-turkey-research/effects-of-managing-wildlife-openings/,MDWFP - Effects of Managing Wildlife Openings,,Effects of Managing Wildlife Openings on Wild Turkey Reproduction in a Forested Ecosystem in Mississippi,,,,
721,721,721,721,721,https://www.mdwfp.com/wildlife-hunting/wildlife-research/wild-turkey-research/wild-turkey-habitat-distribution-in-the-delta/,MDWFP - Wild Turkey Habitat Distribution in the Delta,,,,,,
722,722,722,722,722,https://www.mdwfp.com/wildlife-hunting/wildlife-research/white-tailed-deer-research/effects-of-soil-region-litter-size-and-gender-on-morphometrics-of-white-tailed-deer-fawns/,"MDWFP - Effects of Soil Region, Litter Size, and Gender on Morphometrics of White-Tailed Deer Fawns",,,,,,
723,723,723,723,723,https://www.mdwfp.com/wildlife-hunting/wildlife-research/white-tailed-deer-research/effects-of-body-mass-physiographic-region-and-environmental-cues-on-reproductive-timing-in-deer/,MDWFP - Environmental and Genetic Effects on Deer Antler Production in Mississippi,,,,,,
724,724,724,724,724,https://www.mdwfp.com/wildlife-hunting/wildlife-research/white-tailed-deer-research/economic-impacts-of-the-white-tailed-deer-in-mississippi/,MDWFP - Economic Impacts of the White-Tailed Deer in Mississippi,,,,,,
725,725,725,725,725,https://www.mdwfp.com/wildlife-hunting/wildlife-research/white-tailed-deer-research/assessment-of-the-lactation-index-for-managing-white-tailed-deer-populations/,MDWFP - Assessment of the Lactation Index for Managing White-tailed Deer Populations,,,,,,
726,726,726,726,726,https://www.mdwfp.com/wildlife-hunting/wild-hog-program/,MDWFP - Wild Hog Program,,,,,,
727,727,727,727,727,https://www.mdwfp.com/wildlife-hunting/wild-hog-program/wild-hog-faqs/,MDWFP - Wild Hog FAQ's,,Wild Hog Frequently Asked Questions ,,,,
728,728,728,728,728,https://www.mdwfp.com/wildlife-hunting/wild-hog-program/about-wild-hogs/,MDWFP - About Wild Hogs,,,,,,
729,729,729,729,729,https://www.mdwfp.com/wildlife-hunting/wild-hog-program/about-wild-hogs/recognizing-wild-hog-sign/,MDWFP - Recognizing Wild Hog Sign,,,,,,
730,730,730,730,730,https://www.mdwfp.com/wildlife-hunting/wild-hog-program/about-wild-hogs/history-of-introduction/,MDWFP - History of Introduction,,,,,,
731,731,731,731,731,https://www.mdwfp.com/wildlife-hunting/wild-hog-program/about-wild-hogs/additional-resources/,MDWFP - Additional Resources,,,,,,
732,732,732,732,732,https://www.mdwfp.com/wildlife-hunting/wild-hog-program/about-wild-hogs/diet-and-feeding-habits/,MDWFP - Diet and Feeding Habits,,,,,,
733,733,733,733,733,https://www.mdwfp.com/wildlife-hunting/wild-hog-program/about-wild-hogs/breeding-and-social-behavior/,MDWFP - Breeding and Social Behavior,,,,,,
734,734,734,734,734,https://www.mdwfp.com/wildlife-hunting/wild-hog-program/about-wild-hogs/habitat/,MDWFP - Habitat,,,,,,
735,735,735,735,735,https://www.mdwfp.com/wildlife-hunting/wild-hog-program/about-wild-hogs/general-description/,MDWFP - General Description,,,,,,
736,736,736,736,736,https://www.mdwfp.com/wildlife-hunting/wild-hog-program/about-wild-hogs/diseases-and-health-risks/,MDWFP - Diseases and Health Risks,,,,,,
737,737,737,737,737,https://www.mdwfp.com/wildlife-hunting/wild-hog-program/about-wild-hogs/damage-caused-by-wild-hogs/,MDWFP - Damage Caused by Wild Hogs,,,,,,
738,738,738,738,738,https://www.mdwfp.com/wildlife-hunting/wild-hog-program/wild-hog-regulations-in-mississippi/,MDWFP - Wild Hog Regulations in Mississippi,,,,,,
739,739,739,739,739,https://www.mdwfp.com/wildlife-hunting/wild-hog-program/control-efforts/,MDWFP - Control Efforts,,,,,,
740,740,740,740,740,https://www.mdwfp.com/wildlife-hunting/wild-hog-program/control-efforts/toxicants/,MDWFP - Toxicants,,,,,,
741,741,741,741,741,https://www.mdwfp.com/wildlife-hunting/wild-hog-program/control-efforts/shooting/,MDWFP - Shooting,,,,,,
742,742,742,742,742,https://www.mdwfp.com/wildlife-hunting/wild-hog-program/control-efforts/trapping/,MDWFP - Trapping,,,,,,
743,743,743,743,743,https://www.mdwfp.com/wildlife-hunting/landowner-services/,MDWFP - Landowner Services,,,,,,
744,744,744,744,744,https://www.mdwfp.com/wildlife-hunting/habitat-and-predator-management/,MDWFP - Habitat and Predator Management,,,,,,
745,745,745,745,745,https://www.mdwfp.com/wildlife-hunting/habitat-and-predator-management/habitat-and-predator/mississippi-outdoors-reinvigorating-a-culture/,MDWFP - Mississippi Outdoors: Reinvigorating a Culture,,Reinvigorating a Culture,,,,
746,746,746,746,746,https://www.mdwfp.com/wildlife-hunting/habitat-and-predator-management/habitat-and-predator/wild-turkey-habitat-management/,MDWFP - Wild Turkey Habitat Management,,,,,,
747,747,747,747,747,https://www.mdwfp.com/wildlife-hunting/habitat-and-predator-management/habitat-and-predator/why-is-prescribed-burning-important/,MDWFP - Why is Prescribed Burning Important?,,,,,,
748,748,748,748,748,https://www.mdwfp.com/wildlife-hunting/faq/,MDWFP - FAQ,,Frequently Asked Questions ,,,,
749,749,749,749,749,https://www.mdwfp.com/wildlife-hunting/turkey-program,MDWFP - Turkey Program,,MDWFP - Wild Turkey Program,,,,
750,750,750,750,750,https://www.mdwfp.com/wildlife-hunting/magnolia-turkey-record-db/,Magnolia Turkey Record DB,,Magnolia Records Turkey Database,,,,
751,751,751,751,751,https://www.mdwfp.com/wildlife-hunting/squirrel-program/,MDWFP - Squirrel Program,,,,,,
752,752,752,752,752,https://www.mdwfp.com/wildlife-hunting/squirrel-program/hunting-season.aspx,MDWFP - Hunting Season,,Squirrel Hunting Season,,,,
753,753,753,753,753,https://www.mdwfp.com/wildlife-hunting/squirrel-program/squirrel-management-info.aspx,MDWFP - Squirrel Management Info,,Squirrel Management Information Resources,,,,
754,754,754,754,754,https://www.mdwfp.com/wildlife-hunting/squirrel-program/wildlife-rehab.aspx,MDWFP - Wildlife Rehab,,Injured Wildlife,,,,
755,755,755,755,755,https://www.mdwfp.com/wildlife-hunting/squirrel-program/hunter-survey.aspx,MDWFP - Hunter Survey,,Squirrel Hunting Trends,,,,
756,756,756,756,756,https://www.mdwfp.com/wildlife-hunting/squirrel-program/black-squirrels.aspx,MDWFP - Black Squirrels,,,,,,
757,757,757,757,757,https://www.mdwfp.com/wildlife-hunting/squirrel-program/squirrel-damage-management.aspx,MDWFP - Squirrel Damage Management,,Preventing and Controlling Damage Caused by Rabbits and Squirrels,,,,
758,758,758,758,758,https://www.mdwfp.com/wildlife-hunting/squirrel-program/technical-assistance.aspx,MDWFP - Technical Assistance,,Landowner Assistance,,,,
759,759,759,759,759,https://www.mdwfp.com/wildlife-hunting/squirrel-program/squirrel-botfly/,MDWFP - Squirrel Botfly,,The Squirrel Botfly,,,,
760,760,760,760,760,https://www.mdwfp.com/wildlife-hunting/squirrel-program/public-land-hunting.aspx,MDWFP - Public Land Hunting,,Squirrel Hunting in Mississippi,,,,
761,761,761,761,761,https://www.mdwfp.com/wildlife-hunting/squirrel-program/hunting-season/,MDWFP - Hunting Season,,Squirrel Hunting Season,,,,
762,762,762,762,762,https://www.mdwfp.com/wildlife-hunting/squirrel-program/squirrel-management-info/ms-squirrel-species/,MDWFP - MS Squirrel Species,,Mississippi Squirrel Species,,,,
763,763,763,763,763,https://www.mdwfp.com/wildlife-hunting/cwd/,MDWFP - CWD,,Chronic Wasting Disease Sample Process,,,,
764,764,764,764,764,https://www.mdwfp.com/wildlife-hunting/units/ten-point-hunt-unit/,MDWFP - Ten Point Hunt Unit,,Phil Bryant Wildlife Management Area - Ten Point Unit,,,,
765,765,765,765,765,https://www.mdwfp.com/wildlife-hunting/units/goose-lake-hunt-unit/,MDWFP - Goose Lake Hunt Unit,,Phil Bryant Wildlife Management Area - Goose Lake Unit,,,,
766,766,766,766,766,https://www.mdwfp.com/wildlife-hunting/units/buck-bayou-hunt-unit/,MDWFP - Buck Bayou Hunt Unit,,Phil Bryant Wildlife Management Area - Buck Bayou Unit,,,,
767,767,767,767,767,https://www.mdwfp.com/wildlife-hunting/units/backwoods-hunt-unit/,MDWFP - Backwoods Hunt Unit,,Phil Bryant Wildlife Management Area - Backwoods Unit,,,,
768,768,768,768,768,https://www.mdwfp.com/wildlife-hunting/deer-program,MDWFP - Deer Program,,,,,,
769,769,769,769,769,https://www.mdwfp.com/museum/,MDWFP - Museum,,MDWFP Museum of Natural Science,,,,
770,770,770,770,770,https://www.mdwfp.com/museum/special-exhibits/,MDWFP - Special Exhibits,,,,,,
771,771,771,771,771,https://www.mdwfp.com/museum/special-exhibits/permian-monsters-exhibit/,MDWFP - Permian Monsters Exhibit,,Permian Monsters: Life Before the Dinosaurs,,,,
772,772,772,772,772,https://www.mdwfp.com/museum/see-visit/,MDWFP - See Visit,,Visit Us ,,,,
773,773,773,773,773,https://www.mdwfp.com/museum/see-visit/lefleurs-bluff-playground/,MDWFP - LeFleur's Bluff Playground,,LeFleur's Bluff Education & Tourism Complex (LBC),,,,
774,774,774,774,774,https://www.mdwfp.com/museum/see-visit/lefleurs-bluff-playground/the-den/,MDWFP - The Den,,Rental Area in the LeFleur's Bluff Complex,,,,
775,775,775,775,775,https://www.mdwfp.com/museum/see-visit/lefleurs-bluff-playground/spotters-adventure-club/,MDWFP - Spotter's Adventure Club,,About Spotter's Adventure Club,,,,
776,776,776,776,776,https://www.mdwfp.com/museum/see-visit/lefleurs-bluff-playground/spotters-adventure-trail/,MDWFP - Spotter's Adventure Trail,,,,,,
777,777,777,777,777,https://www.mdwfp.com/museum/see-visit/lefleurs-bluff-playground/spotters-snack-shack/,MDWFP - Spotter's Snack Shack,,,,,,
778,778,778,778,778,https://www.mdwfp.com/museum/see-visit/about-us/,MDWFP - About Us,,,,,,
779,779,779,779,779,https://www.mdwfp.com/museum/see-visit/volunteer/,MDWFP - Volunteer,,Volunteer Information,,,,
780,780,780,780,780,https://www.mdwfp.com/museum/see-visit/admission-directions/,MDWFP - Admission / Directions,,Admission and Directions,,,,
781,781,781,781,781,https://www.mdwfp.com/museum/see-visit/dragonfly-shop/,MDWFP - Dragonfly Shop,,Dragonfly Shoppe,,,,
782,782,782,782,782,https://www.mdwfp.com/museum/see-visit/ongoing-events/,MDWFP - Ongoing Events,,,,,,
783,783,783,783,783,https://www.mdwfp.com/museum/see-visit/dinosaur-trail/,MDWFP - Dinosaur Trail,,Explore the Museum's New Dinosaur Trail ,,,,
784,784,784,784,784,https://www.mdwfp.com/museum/see-visit/lefleur-museum-district/,MDWFP - LeFleur Museum District,,About the LeFleur Museum District (LMD),,,,
785,785,785,785,785,https://www.mdwfp.com/museum/see-visit/history/,MDWFP - History,,Museum History,,,,
786,786,786,786,786,https://www.mdwfp.com/museum/see-visit/the-latest/,MDWFP - The Latest,,,,,,
787,787,787,787,787,https://www.mdwfp.com/museum/see-visit/birthday-parties/,MDWFP - Birthday Parties,,Schedule a Birthday Party at the Museum,,,,
788,788,788,788,788,https://www.mdwfp.com/museum/see-visit/group-tours/,MDWFP - Group Tours,,,,,,
789,789,789,789,789,https://www.mdwfp.com/museum/see-visit/playground-info/,MDWFP - Playground Info,,LeFleur's Bluff Playground Information ,,,,
790,790,790,790,790,https://www.mdwfp.com/museum/see-visit/exhibits/,MDWFP - Exhibits,,Museum Exhbits ,,,,
791,791,791,791,791,https://www.mdwfp.com/museum/see-visit/area-attractions/,MDWFP - Area Attractions,,,,,,
792,792,792,792,792,https://www.mdwfp.com/museum/see-visit/media-news/,MDWFP - Media / News,,,,,,
793,793,793,793,793,https://www.mdwfp.com/museum/see-visit/media-news/press-information/,MDWFP - Press Information,,,,,,
794,794,794,794,794,https://www.mdwfp.com/museum/see-visit/for-families/,MDWFP - For Families,,,,,,
795,795,795,795,795,https://www.mdwfp.com/museum/calendar/,MDWFP - Calendar,,,,,,
796,796,796,796,796,https://www.mdwfp.com/museum/calendar/world-snake-day-2023/,MDWFP - WORLD SNAKE DAY 2023,,World Snake Day! ,,,,
797,797,797,797,797,https://www.mdwfp.com/museum/calendar/water-journey-festival-2023/,MDWFP - Water Journey Festival 2023,,,,,,
798,798,798,798,798,https://www.mdwfp.com/museum/calendar/summer-teacher-workshops-2023/,MDWFP - Summer Teacher Workshops 2023,,July 17-21 Teacher Workshops,,,,
799,799,799,799,799,https://www.mdwfp.com/museum/calendar/brownie-bugs-badge/,MDWFP - Brownie Bugs Badge,,Brownie Bugs Badge Workshop,,,,
800,800,800,800,800,https://www.mdwfp.com/museum/learn-teach/,MDWFP - Learn Teach,,Education ,,,,
801,801,801,801,801,https://www.mdwfp.com/museum/learn-teach/camps/,MDWFP - Camps,,Summer Camps ,,,,
802,802,802,802,802,https://www.mdwfp.com/museum/learn-teach/camps/camp-middle-and-high-school/,MDWFP - Camp: Middle and High School,,Summer Camp: Middle School and Up,,,,
803,803,803,803,803,https://www.mdwfp.com/museum/learn-teach/camps/camp-prek3-grade-6/,MDWFP - Camp: PreK3 - Grade 6,,Summer Camp: Pre-K - Grade 6 ,,,,
804,804,804,804,804,https://www.mdwfp.com/museum/learn-teach/camps/camps-across-the-state/,MDWFP - Camps: Across the State,,Summer Camps Across the State ,,,,
805,805,805,805,805,https://www.mdwfp.com/museum/learn-teach/for-teachers/,MDWFP - For Teachers,,,,,,
806,806,806,806,806,https://www.mdwfp.com/museum/learn-teach/learning-facilities/,MDWFP - Learning Facilities,,,,,,
807,807,807,807,807,https://www.mdwfp.com/museum/learn-teach/education-resources/,MDWFP - Education Resources,,,,,,
808,808,808,808,808,https://www.mdwfp.com/museum/learn-teach/field-trips,MDWFP - Field Trips,,,,,,
809,809,809,809,809,https://www.mdwfp.com/museum/learn-teach/preschool-room/,MDWFP - Preschool Room,,,,,,
810,810,810,810,810,https://www.mdwfp.com/museum/learn-teach/scouts/,MDWFP - Scouts,,,,,,
811,811,811,811,811,https://www.mdwfp.com/museum/learn-teach/camp-counselor-program/,MDWFP - Camp Counselor Program,,"""Spotter's Discovery Summer Camps"" - Volunteer Counselor Program Application",,,,
812,812,812,812,812,https://www.mdwfp.com/museum/learn-teach/kids-corner/,MDWFP - Kids Corner,,,,,,
813,813,813,813,813,https://www.mdwfp.com/museum/learn-teach/statewide-outreach/,MDWFP - Statewide Outreach,,,,,,
814,814,814,814,814,https://www.mdwfp.com/museum/learn-teach/field-trips/,MDWFP - Field Trips,,,,,,
815,815,815,815,815,https://www.mdwfp.com/museum/learn-teach/field-trips/types-of-trips/,MDWFP - Types Of Trips,,,,,,
816,816,816,816,816,https://www.mdwfp.com/museum/learn-teach/field-trips/making-reservations/,MDWFP - Making Reservations,,,,,,
817,817,817,817,817,https://www.mdwfp.com/museum/learn-teach/field-trips/preparing-students/,MDWFP - Preparing Students,,,,,,
818,818,818,818,818,https://www.mdwfp.com/museum/seek-study/,MDWFP - Seek Study,,Science ,,,,
819,819,819,819,819,https://www.mdwfp.com/museum/seek-study/science-resources/,MDWFP - Science Resources,,,,,,
820,820,820,820,820,https://www.mdwfp.com/museum/seek-study/science-resources/endangered-species/,MDWFP - Endangered Species,,,,,,
821,821,821,821,821,https://www.mdwfp.com/museum/seek-study/science-resources/invasive-species/,MDWFP - Invasive Species,,,,,,
822,822,822,822,822,https://www.mdwfp.com/museum/seek-study/permits/,MDWFP - Permits,,,,,,
823,823,823,823,823,https://www.mdwfp.com/museum/seek-study/permits/wildlife-rehabilitation/,MDWFP - Wildlife Rehabilitation,,,,,,
824,824,824,824,824,https://www.mdwfp.com/museum/seek-study/permits/scientific-collecting/,MDWFP - Scientific Collecting,,,,,,
825,825,825,825,825,https://www.mdwfp.com/museum/seek-study/permits/captive-propagation/,MDWFP - Captive Propagation,,,,,,
826,826,826,826,826,https://www.mdwfp.com/museum/seek-study/state-wildlife-action-plan/,MDWFP - State Wildlife Action Plan,,"Help Us Update the ""Mississippi State Wildlife Action Plan (SWAP)"" for 2025!",,,,
827,827,827,827,827,https://www.mdwfp.com/museum/seek-study/mmns-technical-reports/,MDWFP - MMNS Technical Reports,,Mississippi Museum of Natural Science Technical Reports ,,,,
828,828,828,828,828,https://www.mdwfp.com/museum/seek-study/research/,MDWFP - Research,,,,,,
829,829,829,829,829,https://www.mdwfp.com/museum/seek-study/research/fishes/,MDWFP - Fishes,,,,,,
830,830,830,830,830,https://www.mdwfp.com/museum/seek-study/research/plants/,MDWFP - Plants,,,,,,
831,831,831,831,831,https://www.mdwfp.com/museum/seek-study/research/amphibians-reptiles/,MDWFP - Amphibians & Reptiles,,,,,,
832,832,832,832,832,https://www.mdwfp.com/museum/seek-study/research/freshwater-invert/,MDWFP - Freshwater Invert,,Freshwater Invertebrates,,,,
833,833,833,833,833,https://www.mdwfp.com/museum/seek-study/research/birds/,MDWFP - Birds,,,,,,
834,834,834,834,834,https://www.mdwfp.com/museum/seek-study/research/paleontology/,MDWFP - Paleontology,,,,,,
835,835,835,835,835,https://www.mdwfp.com/museum/seek-study/research/molecular-lab/,MDWFP - Molecular Lab,,Mississippi Museum of Natural Science Conservation Genetics Lab,,,,
836,836,836,836,836,https://www.mdwfp.com/museum/seek-study/research/mammals/,MDWFP - Mammals,,,,,,
837,837,837,837,837,https://www.mdwfp.com/museum/seek-study/natural-heritage-program/,MDWFP - Natural Heritage Program,,,,,,
838,838,838,838,838,https://www.mdwfp.com/museum/seek-study/natural-heritage-program/request-natural-heritage-information/,MDWFP - Request Natural Heritage Information,,,,,,
839,839,839,839,839,https://www.mdwfp.com/museum/seek-study/natural-heritage-program/about-our-database/,MDWFP - About Our Database,,About Our Natural Heritage Database,,,,
840,840,840,840,840,https://www.mdwfp.com/museum/seek-study/natural-heritage-program/rank-status-definitions/,MDWFP - Rank & Status Definitions,,,,,,
841,841,841,841,841,https://www.mdwfp.com/museum/seek-study/natural-heritage-program/natural-areas-registry/,MDWFP - Natural Areas Registry,,,,,,
842,842,842,842,842,https://www.mdwfp.com/museum/seek-study/natural-heritage-program/nhp-online-data/,MDWFP - NHP Online Data,,,,,,
843,843,843,843,843,https://www.mdwfp.com/museum/seek-study/biological-collections/,MDWFP - Biological Collections,,,,,,
844,844,844,844,844,https://www.mdwfp.com/museum/seek-study/biological-collections/birds/,MDWFP - Birds,,,,,,
845,845,845,845,845,https://www.mdwfp.com/museum/seek-study/biological-collections/paleontology/,MDWFP - Paleontology,,,,,,
846,846,846,846,846,https://www.mdwfp.com/museum/seek-study/biological-collections/amphibians-reptiles/,MDWFP - Amphibians & Reptiles,,,,,,
847,847,847,847,847,https://www.mdwfp.com/museum/seek-study/biological-collections/insects/,MDWFP - Insects,,,,,,
848,848,848,848,848,https://www.mdwfp.com/museum/seek-study/biological-collections/search-collections/,MDWFP - Search Collections,,Search Collections,,,,
849,849,849,849,849,https://www.mdwfp.com/museum/seek-study/biological-collections/mammals/,MDWFP - Mammals,,,,,,
850,850,850,850,850,https://www.mdwfp.com/museum/seek-study/biological-collections/history-of-collections/,MDWFP - History of Collections,,,,,,
851,851,851,851,851,https://www.mdwfp.com/museum/seek-study/biological-collections/fishes/,MDWFP - Fishes,,,,,,
852,852,852,852,852,https://www.mdwfp.com/museum/seek-study/biological-collections/freshwater-invert/,MDWFP - Freshwater Invert,,Freshwater Invertebrates,,,,
853,853,853,853,853,https://www.mdwfp.com/museum/seek-study/biological-collections/plants/,MDWFP - Plants,,,,,,
854,854,854,854,854,https://www.mdwfp.com/museum/seek-study/biological-collections/value-of-collections/,MDWFP - Value of Collections,,,,,,
855,855,855,855,855,https://www.mdwfp.com/museum/seek-study/biological-collections/bioacoustics-collection/,MDWFP - Bioacoustics Collection,,,,,,
856,856,856,856,856,https://www.mdwfp.com/museum/get-museum-event-info-news/,MDWFP - Get Museum Event Info & News,,Get Museum Event Information & News,,,,
857,857,857,857,857,https://www.mdwfp.com/museum/bulletin-board,MDWFP - Bulletin Board,,,,,,
858,858,858,858,858,https://www.mdwfp.com/museum/faq/,MDWFP - FAQ,,,,,,
859,859,859,859,859,https://www.mdwfp.com/museum/nhposdb/,MDWFP - NHPOSDB,,,,,,
860,860,860,860,860,https://www.mdwfp.com/museum/bulletin-board/,MDWFP - Bulletin Board,,,,,,
861,861,861,861,861,https://www.mdwfp.com/museum/join-support/,MDWFP - Join Support,,Membership,,,,
862,862,862,862,862,https://www.mdwfp.com/museum/join-support/donors-sponsors/,MDWFP - Donors Sponsors,,Donors & Sponsors,,,,
863,863,863,863,863,https://www.mdwfp.com/museum/join-support/join/,MDWFP - Join,,Become a Member,,,,
864,864,864,864,864,https://www.mdwfp.com/museum/join-support/benefits/,MDWFP - Benefits,,Membership Benefits ,,,,
865,865,865,865,865,https://www.mdwfp.com/umbraco/,Umbraco,,,,,,
